"item1"	"item2"	"correlation"
"586"	"társadalom"	"muszlim"	0.170082118628231
"587"	"rámutat"	"muszlim"	0.10266118882219
"588"	"vallás"	"muszlim"	0.227298333390798
"589"	"könyv"	"muszlim"	0.167343666254571
"590"	"antiszemita"	"muszlim"	0.14381778758919
"591"	"háború"	"muszlim"	0.123490417726772
"592"	"kel"	"muszlim"	0.103205594316462
"593"	"elleni"	"muszlim"	0.116011417962468
"594"	"kockázat"	"muszlim"	0.1015450093548
"595"	"kisebbség"	"muszlim"	0.101595541979905
"596"	"radikális"	"muszlim"	0.12352867309325
"597"	"holland"	"muszlim"	0.139239946412999
"598"	"eloírás"	"muszlim"	0.146442123833663
"599"	"ima"	"muszlim"	0.164437324462844
"600"	"támadás"	"muszlim"	0.125312445451859
"601"	"meghal"	"muszlim"	0.101704450174152
"602"	"hívo"	"muszlim"	0.164160722121542
"603"	"muzulmán"	"muszlim"	0.164896818844363
"604"	"próféta"	"muszlim"	0.38663341712963
"605"	"kegyetlen"	"muszlim"	0.116990845591438
"606"	"hollandia"	"muszlim"	0.156189257197435
"607"	"származás"	"muszlim"	0.101354359041208
"608"	"házasság"	"muszlim"	0.151742665541855
"609"	"beleértve"	"muszlim"	0.115590363874127
"610"	"sennels"	"muszlim"	0.24244801939322
"611"	"mohamed"	"muszlim"	0.420692710486657
"612"	"korszak"	"szobor"	0.177612996631858
"613"	"csatlakozik"	"szobor"	0.124117779477005
"614"	"név"	"szobor"	0.104381306608017
"615"	"utca"	"szobor"	0.135492212065973
"616"	"tér"	"szobor"	0.19934705688464
"617"	"honfitárs"	"szobor"	0.103744268047187
"618"	"bun"	"szobor"	0.15088724812764
"619"	"budapest"	"szobor"	0.10319864390369
"620"	"tanár"	"szobor"	0.138203580160293
"621"	"lépés"	"szobor"	0.118140664250782
"622"	"gimnázium"	"szobor"	0.163985844196176
"623"	"tisztelet"	"szobor"	0.143690827671173
"624"	"megnyilvánulás"	"szobor"	0.101150373928333
"625"	"lukács"	"szobor"	0.210403783959037
"626"	"akció"	"szobor"	0.117813436263498
"627"	"szembe"	"szobor"	0.112035003811076
"628"	"imre"	"szobor"	0.162056424523864
"629"	"tanít"	"szobor"	0.105717693289235
"630"	"hos"	"szobor"	0.126094199299117
"631"	"emlék"	"szobor"	0.23855492463655
"632"	"szovjet"	"szobor"	0.106772008207055
"633"	"oriz"	"szobor"	0.103536582661659
"634"	"függetlenség"	"szobor"	0.116852454741039
"635"	"san"	"szobor"	0.121362572351555
"636"	"turhetetlen"	"szobor"	0.149974484097847
"637"	"hóman"	"szobor"	0.200287649690246
"638"	"donáth"	"szobor"	0.141376347054926
"639"	"ottó"	"szobor"	0.13442646883541
"640"	"emlékmu"	"szobor"	0.130152886738556
"641"	"pedagógus"	"szobor"	0.139882281118071
"642"	"alábbi"	"megdöbbento"	0.174343147795175
"643"	"címlap"	"megdöbbento"	0.162343352516947
"644"	"email"	"megdöbbento"	0.147788854301152
"645"	"küzdelem"	"megdöbbento"	0.100789383117581
"646"	"látvány"	"megdöbbento"	0.11448448745071
"647"	"móricz"	"megdöbbento"	0.1108181021139
"648"	"gonosz"	"megdöbbento"	0.163968266003691
"649"	"elképzel"	"megdöbbento"	0.126516480357765
"650"	"sír"	"megdöbbento"	0.128265474441478
"651"	"interjú"	"videó"	0.101975259889852
"652"	"bécsi"	"videó"	0.100456034449895
"653"	"igazol"	"videó"	0.104399443419989
"654"	"férfi"	"videó"	0.141103504074903
"655"	"lelo"	"videó"	0.100142521503063
"656"	"éves"	"videó"	0.140244284697479
"657"	"rendorség"	"videó"	0.140095682706126
"658"	"lány"	"videó"	0.119354687342926
"659"	"megkeres"	"videó"	0.187176494319506
"660"	"fegyver"	"videó"	0.101889641493827
"661"	"facebook"	"videó"	0.124568694128133
"662"	"jános"	"videó"	0.133513427523706
"663"	"este"	"videó"	0.115975198066841
"664"	"világos"	"videó"	0.103245659976799
"665"	"látható"	"videó"	0.216792473351039
"666"	"választási"	"videó"	0.111191502193859
"667"	"beszél"	"videó"	0.138594131982152
"668"	"internet"	"videó"	0.147858315759306
"669"	"zseb"	"videó"	0.107742710529425
"670"	"felvétel"	"videó"	0.257611228057364
"671"	"rendszer"	"videó"	0.100850337698902
"672"	"bíró"	"videó"	0.115668201806855
"673"	"feljelentés"	"videó"	0.111382713414848
"674"	"gyula"	"videó"	0.164656837284999
"675"	"sándor"	"videó"	0.107725965839066
"676"	"szombat"	"videó"	0.106005518527932
"677"	"afgán"	"videó"	0.142136766147339
"678"	"beszélo"	"videó"	0.10190784031967
"679"	"kritika"	"videó"	0.115910083875476
"680"	"idos"	"videó"	0.155024683458372
"681"	"állítólag"	"videó"	0.107745672827028
"682"	"fenyeget"	"videó"	0.248240197092797
"683"	"jelenet"	"videó"	0.122105431415118
"684"	"ben"	"videó"	0.120997047849812
"685"	"gulyás"	"videó"	0.237589131882083
"686"	"meglehetosen"	"videó"	0.111064677500415
"687"	"forabbi"	"videó"	0.149552323768628
"688"	"cnn"	"videó"	0.118171570744769
"689"	"tucat"	"videó"	0.113512998956893
"690"	"zagyva"	"videó"	0.270872965629293
"691"	"varga"	"videó"	0.164849517240439
"692"	"muszlim"	"keresztény"	0.166004288612212
"693"	"egyház"	"keresztény"	0.119575126466242
"694"	"iszlám"	"keresztény"	0.199625191818051
"695"	"európa"	"keresztény"	0.155219632525579
"696"	"korán"	"keresztény"	0.105340908625671
"697"	"vallási"	"keresztény"	0.217956080255543
"698"	"kapcsolatos"	"keresztény"	0.124585792394911
"699"	"alapveto"	"keresztény"	0.131293159272989
"700"	"ember"	"keresztény"	0.152633530667214
"701"	"menekülo"	"keresztény"	0.10108334181465
"702"	"mindegy"	"keresztény"	0.127493114759437
"703"	"jelenlegi"	"keresztény"	0.139375655967109
"704"	"azaz"	"keresztény"	0.105879510191583
"705"	"rendkívül"	"keresztény"	0.114641874723806
"706"	"fehér"	"keresztény"	0.133215422845839
"707"	"vallás"	"keresztény"	0.265538463307707
"708"	"jézus"	"keresztény"	0.108155781450425
"709"	"ateista"	"keresztény"	0.114899443281648
"710"	"kereszténység"	"keresztény"	0.261312633848267
"711"	"muzulmán"	"keresztény"	0.104179598267636
"712"	"próféta"	"keresztény"	0.141161598511408
"713"	"kereszt"	"keresztény"	0.105309197621934
"714"	"honnan"	"keresztény"	0.127595679239785
"715"	"bálint"	"keresztény"	0.122264346849208
"716"	"mohamed"	"keresztény"	0.162488874745981
"717"	"hóman"	"keresztény"	0.145406809045673
"718"	"gondol"	"gondolat"	0.108382360246313
"719"	"személyes"	"gondolat"	0.173478091862406
"720"	"szándék"	"gondolat"	0.110131636332958
"721"	"emberi"	"gondolat"	0.148119080098867
"722"	"ember"	"gondolat"	0.169683691083862
"723"	"értelem"	"gondolat"	0.114373582939023
"724"	"mindez"	"gondolat"	0.114686325495036
"725"	"valamennyi"	"gondolat"	0.101493672065867
"726"	"dolog"	"gondolat"	0.117439051699057
"727"	"szembeni"	"gondolat"	0.119229152634353
"728"	"használ"	"gondolat"	0.118120521584524
"729"	"tudat"	"gondolat"	0.137649341012582
"730"	"nemzet"	"gondolat"	0.129542332538703
"731"	"egyáltalán"	"gondolat"	0.110071503313072
"732"	"rossz"	"gondolat"	0.112380038279551
"733"	"hivatkozik"	"gondolat"	0.141276258102529
"734"	"teljesítmény"	"gondolat"	0.118984360758725
"735"	"válik"	"gondolat"	0.124498510889094
"736"	"hamis"	"gondolat"	0.108270919321391
"737"	"történelmi"	"gondolat"	0.179573505021195
"738"	"közélet"	"gondolat"	0.12810100736446
"739"	"meggyozodés"	"gondolat"	0.136057824879647
"740"	"pontos"	"gondolat"	0.104775580470918
"741"	"bármi"	"gondolat"	0.113282324984403
"742"	"kor"	"gondolat"	0.114753544649264
"743"	"méltóság"	"gondolat"	0.150894766823311
"744"	"igazán"	"gondolat"	0.101154953427793
"745"	"mire"	"gondolat"	0.115014646449685
"746"	"tegnapi"	"gondolat"	0.164980281843586
"747"	"úgynevezett"	"gondolat"	0.158111465617717
"748"	"szabad"	"gondolat"	0.111687288558331
"749"	"világháború"	"gondolat"	0.126985656501388
"750"	"méltó"	"gondolat"	0.115026383677111
"751"	"képesség"	"gondolat"	0.112233267429436
"752"	"ezáltal"	"gondolat"	0.106259853930747
"753"	"látvány"	"gondolat"	0.109041034470639
"754"	"hirdet"	"gondolat"	0.115348651132655
"755"	"megmond"	"gondolat"	0.126597336160679
"756"	"tudomány"	"gondolat"	0.147117357867926
"757"	"félelem"	"gondolat"	0.132472654466884
"758"	"terrorizmus"	"gondolat"	0.114030156773026
"759"	"identitás"	"gondolat"	0.294420681081082
"760"	"akarat"	"gondolat"	0.158644035764494
"761"	"számú"	"gondolat"	0.103457187917404
"762"	"évszázad"	"gondolat"	0.129183839615254
"763"	"transznemu"	"gondolat"	0.110792288693022
"764"	"névmás"	"gondolat"	0.23896576127508
"765"	"gender"	"gondolat"	0.125949920424919
"766"	"kanadai"	"gondolat"	0.131490501107712
"767"	"keresztény"	"veszély"	0.100251708396876
"768"	"ma"	"veszély"	0.13172184515916
"769"	"ország"	"veszély"	0.13733065967377
"770"	"európa"	"veszély"	0.213234805801229
"771"	"történelem"	"veszély"	0.124080556979142
"772"	"európai"	"veszély"	0.15398572472932
"773"	"eu"	"veszély"	0.130244533539194
"774"	"kerül"	"veszély"	0.12385184483391
"775"	"föld"	"veszély"	0.117821896070201
"776"	"tudomás"	"veszély"	0.105178488509805
"777"	"közösség"	"veszély"	0.249940578206109
"778"	"szélsojobboldali"	"veszély"	0.158099866894822
"779"	"sors"	"veszély"	0.118996742770916
"780"	"határ"	"veszély"	0.167135947275325
"781"	"figyelmeztet"	"veszély"	0.126989697201647
"782"	"egyáltalán"	"veszély"	0.10905734354227
"783"	"béke"	"veszély"	0.102293886460541
"784"	"egymás"	"veszély"	0.10603166731876
"785"	"feltétel"	"veszély"	0.141414479038179
"786"	"kerítés"	"veszély"	0.143370799653949
"787"	"nemzeti"	"veszély"	0.111781759228418
"788"	"elveszít"	"veszély"	0.101906241982434
"789"	"szunik"	"veszély"	0.161405756793237
"790"	"esély"	"veszély"	0.122875904220805
"791"	"modern"	"veszély"	0.100885259905942
"792"	"nemzetbiztonsági"	"veszély"	0.112839555872158
"793"	"international"	"veszély"	0.150390287857271
"794"	"polgár"	"veszély"	0.102270280580108
"795"	"hírlap"	"veszély"	0.118349998063681
"796"	"megjelenés"	"veszély"	0.123439377684917
"797"	"kárpát"	"veszély"	0.109628952114529
"798"	"hal"	"veszély"	0.110518248163009
"799"	"tömeges"	"veszély"	0.162968760009676
"800"	"félelem"	"veszély"	0.125863594067465
"801"	"nyom"	"veszély"	0.11228331236344
"802"	"válság"	"veszély"	0.100508824167247
"803"	"fenyeget"	"veszély"	0.126372142080706
"804"	"tapasztal"	"veszély"	0.113075320660079
"805"	"gondolkodó"	"veszély"	0.112839555872158
"806"	"fenntartás"	"veszély"	0.126989697201647
"807"	"spanyolország"	"veszély"	0.13171662882113
"808"	"amnesty"	"veszély"	0.185996829097284
"809"	"petíció"	"veszély"	0.107167243106613
"810"	"sajtószabadság"	"veszély"	0.128126471142222
"811"	"feszültség"	"veszély"	0.127069496731448
"812"	"ismer"	"gondol"	0.141787054253581
"813"	"évtized"	"gondol"	0.11290941140421
"814"	"is"	"gondol"	0.245225409932744
"815"	"szeret"	"gondol"	0.125081783400334
"816"	"mond"	"gondol"	0.16642043437742
"817"	"ha"	"gondol"	0.185266233070738
"818"	"ember"	"gondol"	0.163653104692979
"819"	"te"	"gondol"	0.116259042082334
"820"	"jár"	"gondol"	0.128414106175446
"821"	"él"	"gondol"	0.128995159688041
"822"	"dolog"	"gondol"	0.129941038137433
"823"	"akar"	"gondol"	0.1266865719239
"824"	"szent"	"gondol"	0.107910699882029
"825"	"mondat"	"gondol"	0.114964012196184
"826"	"tud"	"gondol"	0.203524775228967
"827"	"komoly"	"gondol"	0.131898480328311
"828"	"bárki"	"gondol"	0.128023926319904
"829"	"érez"	"gondol"	0.139036806176205
"830"	"lakó"	"gondol"	0.169472502229164
"831"	"rossz"	"gondol"	0.111896284879267
"832"	"csinál"	"gondol"	0.11100279342708
"833"	"szól"	"gondol"	0.125621561839933
"834"	"esik"	"gondol"	0.10534042358697
"835"	"bizony"	"gondol"	0.160892593420572
"836"	"ugyanúgy"	"gondol"	0.110163342825857
"837"	"hát"	"gondol"	0.105307222120739
"838"	"nyilván"	"gondol"	0.142644413162284
"839"	"marad"	"gondol"	0.116490808544989
"840"	"liberális"	"gondol"	0.106965773321798
"841"	"mer"	"gondol"	0.10468986049162
"842"	"képzel"	"gondol"	0.116172725484379
"843"	"pontos"	"gondol"	0.10454328105443
"844"	"róla"	"gondol"	0.126384247612062
"845"	"amiatt"	"gondol"	0.146554318776064
"846"	"zavar"	"gondol"	0.142637604733815
"847"	"másrészt"	"gondol"	0.127809860329363
"848"	"stílus"	"gondol"	0.106291785141146
"849"	"gondolkodó"	"gondol"	0.102804028696458
"850"	"varga"	"gondol"	0.1014198979799
"851"	"bor"	"gondol"	0.134636420259533
"852"	"isten"	"úr"	0.143533851307883
"853"	"hála"	"úr"	0.119013458959264
"854"	"helyzet"	"úr"	0.174143112516456
"855"	"kérdés"	"úr"	0.119988502182984
"856"	"kér"	"úr"	0.130349056809486
"857"	"biztos"	"úr"	0.100439621419886
"858"	"nép"	"úr"	0.104582383084497
"859"	"kíván"	"úr"	0.171823152237332
"860"	"elv"	"úr"	0.204515273202147
"861"	"tisztelt"	"úr"	0.226602984136451
"862"	"ön"	"úr"	0.249856627803114
"863"	"sors"	"úr"	0.107506431786305
"864"	"oly"	"úr"	0.137700843935535
"865"	"világos"	"úr"	0.109364699513011
"866"	"nemzet"	"úr"	0.126422985491235
"867"	"miklós"	"úr"	0.101302160021575
"868"	"rendes"	"úr"	0.124199666861835
"869"	"ugyanez"	"úr"	0.100300250120009
"870"	"béke"	"úr"	0.150372595793544
"871"	"terület"	"úr"	0.124103924912141
"872"	"rendelkezés"	"úr"	0.161220047447074
"873"	"doktor"	"úr"	0.135350503506241
"874"	"eszme"	"úr"	0.127458734793386
"875"	"lehetetlen"	"úr"	0.105737209144487
"876"	"lelki"	"úr"	0.105737209144487
"877"	"idegen"	"úr"	0.111205257903658
"878"	"egyenlo"	"úr"	0.103658572922783
"879"	"hölgy"	"úr"	0.178593408418269
"880"	"rom"	"úr"	0.1243546955587
"881"	"teremt"	"úr"	0.1540788891736
"882"	"nézve"	"úr"	0.13822619533157
"883"	"kulturális"	"úr"	0.122405178680226
"884"	"román"	"úr"	0.102868837727883
"885"	"foszerkeszto"	"úr"	0.15557918183957
"886"	"alkalmazás"	"úr"	0.148769609373894
"887"	"mindenekelott"	"úr"	0.152713915138377
"888"	"nézet"	"úr"	0.113044062101239
"889"	"horthy"	"úr"	0.118806934121046
"890"	"távol"	"úr"	0.133535354207388
"891"	"elnézés"	"úr"	0.118287717814478
"892"	"említett"	"úr"	0.1026594792561
"893"	"fok"	"úr"	0.136122276375089
"894"	"megállapít"	"úr"	0.196308390811265
"895"	"mta"	"úr"	0.139706167818739
"896"	"gondolat"	"személyes"	0.173478091862406
"897"	"ismer"	"személyes"	0.197823663585995
"898"	"mond"	"személyes"	0.147235479170033
"899"	"valójában"	"személyes"	0.12515569939826
"900"	"jog"	"személyes"	0.140618935332725
"901"	"alapveto"	"személyes"	0.105609939759663
"902"	"ero"	"személyes"	0.107762960613066
"903"	"dolog"	"személyes"	0.131366783837791
"904"	"tart"	"személyes"	0.140857560450161
"905"	"rész"	"személyes"	0.169214718059921
"906"	"személy"	"személyes"	0.102926830469138
"907"	"éles"	"személyes"	0.117097187635094
"908"	"vita"	"személyes"	0.138672620548546
"909"	"tiltakozás"	"személyes"	0.190141521289718
"910"	"egyszeru"	"személyes"	0.116635777332584
"911"	"használ"	"személyes"	0.33913516944905
"912"	"szó"	"személyes"	0.205862082359456
"913"	"bizonyos"	"személyes"	0.116800993792786
"914"	"ellentét"	"személyes"	0.104317425156493
"915"	"egyáltalán"	"személyes"	0.122399545746232
"916"	"választ"	"személyes"	0.116638296214068
"917"	"támogató"	"személyes"	0.161955404444087
"918"	"hivatkozik"	"személyes"	0.318508533910927
"919"	"szándékos"	"személyes"	0.119268556002647
"920"	"mindenesetre"	"személyes"	0.114481340770686
"921"	"semmilyen"	"személyes"	0.122140643820352
"922"	"megjelenik"	"személyes"	0.107616458785962
"923"	"törvény"	"személyes"	0.119530782032167
"924"	"fenntart"	"személyes"	0.131348991328442
"925"	"bármelyik"	"személyes"	0.134179280591893
"926"	"vezet"	"személyes"	0.135730684392413
"927"	"akár"	"személyes"	0.166691609740159
"928"	"muködo"	"személyes"	0.122349253418089
"929"	"független"	"személyes"	0.134101832756256
"930"	"professzor"	"személyes"	0.20020399576955
"931"	"érzés"	"személyes"	0.136015584875335
"932"	"illeto"	"személyes"	0.132165164723418
"933"	"igazán"	"személyes"	0.234075365882995
"934"	"mire"	"személyes"	0.106072904148152
"935"	"kényszerít"	"személyes"	0.104317425156493
"936"	"valószínuleg"	"személyes"	0.108518274201623
"937"	"használat"	"személyes"	0.268391465550669
"938"	"nyelv"	"személyes"	0.161094686837135
"939"	"szabály"	"személyes"	0.110539409019522
"940"	"megmond"	"személyes"	0.101294813151192
"941"	"bizonyíték"	"személyes"	0.152507675288406
"942"	"megtagad"	"személyes"	0.224797322855842
"943"	"megítélés"	"személyes"	0.141055784952463
"944"	"hatás"	"személyes"	0.17973515421846
"945"	"meghatározó"	"személyes"	0.103187431684449
"946"	"lét"	"személyes"	0.136921664527185
"947"	"hullám"	"személyes"	0.15598721454993
"948"	"kötelez"	"személyes"	0.127751321591357
"949"	"foleg"	"személyes"	0.145708228858111
"950"	"tapasztal"	"személyes"	0.117666400385963
"951"	"számú"	"személyes"	0.148188217921151
"952"	"eldönt"	"személyes"	0.108215710510744
"953"	"transznemu"	"személyes"	0.245823136981224
"954"	"névmás"	"személyes"	0.580783710656873
"955"	"gender"	"személyes"	0.169063019523127
"956"	"szabályozás"	"személyes"	0.298209099693325
"957"	"mesterséges"	"személyes"	0.187783381084247
"958"	"kanadai"	"személyes"	0.207243186329424
"959"	"they"	"személyes"	0.143650017724162
"960"	"gondol"	"ismer"	0.141787054253581
"961"	"személyes"	"ismer"	0.197823663585995
"962"	"szeret"	"ismer"	0.128293539497542
"963"	"mond"	"ismer"	0.184752897080992
"964"	"valójában"	"ismer"	0.101587632101495
"965"	"önmaga"	"ismer"	0.140649850368705
"966"	"dolog"	"ismer"	0.126471078520797
"967"	"tart"	"ismer"	0.144946388168027
"968"	"tud"	"ismer"	0.180772148927848
"969"	"használ"	"ismer"	0.179968208961455
"970"	"hagy"	"ismer"	0.108384557618389
"971"	"szó"	"ismer"	0.185587616813591
"972"	"élet"	"ismer"	0.128557343574992
"973"	"rossz"	"ismer"	0.11040935910406
"974"	"támogató"	"ismer"	0.123819537813567
"975"	"szól"	"ismer"	0.143978460415161
"976"	"egymás"	"ismer"	0.100121723642106
"977"	"hivatkozik"	"ismer"	0.148578481037719
"978"	"mindenesetre"	"ismer"	0.118909939561295
"979"	"elveszít"	"ismer"	0.105887505445269
"980"	"soha"	"ismer"	0.119311174394189
"981"	"létezo"	"ismer"	0.137010124480228
"982"	"független"	"ismer"	0.106236586059034
"983"	"professzor"	"ismer"	0.106483393459256
"984"	"tamás"	"ismer"	0.105685407443732
"985"	"érzés"	"ismer"	0.140566695625592
"986"	"igazán"	"ismer"	0.155537807521279
"987"	"használat"	"ismer"	0.129537757504447
"988"	"nyelv"	"ismer"	0.134332030903434
"989"	"fenyegetés"	"ismer"	0.124370224631752
"990"	"bizonyíték"	"ismer"	0.125588023748449
"991"	"megtagad"	"ismer"	0.123446040567392
"992"	"legtöbb"	"ismer"	0.124568158757597
"993"	"meghatározó"	"ismer"	0.106911132190166
"994"	"zavar"	"ismer"	0.141539504791639
"995"	"másrészt"	"ismer"	0.111532233106701
"996"	"kijelent"	"ismer"	0.106493497194827
"997"	"fenyeget"	"ismer"	0.125323203447283
"998"	"foleg"	"ismer"	0.171476281906659
"999"	"tapasztal"	"ismer"	0.122520431030412
"1000"	"kutya"	"ismer"	0.114862354260133
"1001"	"itthon"	"ismer"	0.101248417725502
"1002"	"egyrészt"	"ismer"	0.12176460280206
"1003"	"transznemu"	"ismer"	0.120215143598358
"1004"	"névmás"	"ismer"	0.247498221205494
"1005"	"gender"	"ismer"	0.103425530978403
"1006"	"szabályozás"	"ismer"	0.145661362847726
"1007"	"zagyva"	"ismer"	0.172874628865449
"1008"	"varga"	"ismer"	0.13219795307379
"1009"	"kanadai"	"ismer"	0.100508053072769
"1010"	"bíróság"	"ottani"	0.155817309524591
"1011"	"panasz"	"ottani"	0.154958718954538
"1012"	"kérelem"	"ottani"	0.122362149989699
"1013"	"révén"	"ottani"	0.108190899134227
"1014"	"lép"	"ottani"	0.119562289365495
"1015"	"rokon"	"ottani"	0.138566286382736
"1016"	"rendelet"	"ottani"	0.21956727565898
"1017"	"dél"	"ottani"	0.123474029760655
"1018"	"mecset"	"ottani"	0.118184242185582
"1019"	"húz"	"ottani"	0.120018762272477
"1020"	"felso"	"ottani"	0.132269610448755
"1021"	"lovas"	"ottani"	0.155653557011558
"1022"	"bevándorlási"	"ottani"	0.151711910590193
"1023"	"london"	"ottani"	0.297132906931686
"1024"	"búr"	"ottani"	0.1091231435671
"1025"	"megy"	"kis"	0.148128712790497
"1026"	"is"	"kis"	0.221373827565318
"1027"	"ha"	"kis"	0.174986595255069
"1028"	"fog"	"kis"	0.123692822756038
"1029"	"ido"	"kis"	0.146342225894662
"1030"	"annyira"	"kis"	0.127569205212087
